id,cvat_filename,original_filename,kind,source_path,has_reference_blue,reference_source_path
692,000692.jpg,DSCN4391.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4391.JPG,no,
693,000693.jpg,DSCN4392.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4392.JPG,no,
694,000694.jpg,DSCN4396.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4396.JPG,no,
695,000695.jpg,DSCN4397.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4397.JPG,no,
696,000696.jpg,DSCN4399.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4399.JPG,no,
697,000697.jpg,DSCN4400.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4400.JPG,no,
698,000698.jpg,DSCN4404.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4404.JPG,no,
699,000699.jpg,DSCN4407.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4407.JPG,no,
700,000700.jpg,DSCN4417.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4417.JPG,no,
701,000701.jpg,DSCN4418.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4418.JPG,no,
702,000702.jpg,DSCN4420.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4420.JPG,no,
703,000703.jpg,DSCN4421.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4421.JPG,no,
704,000704.jpg,DSCN4423.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4423.JPG,no,
705,000705.jpg,DSCN4426.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4426.JPG,no,
706,000706.jpg,DSCN4433.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4433.JPG,no,
707,000707.jpg,DSCN4434.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4434.JPG,no,
708,000708.jpg,DSCN4436.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4436.JPG,no,
709,000709.jpg,DSCN4441.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4441.JPG,no,
710,000710.jpg,DSCN4446.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4446.JPG,no,
711,000711.jpg,DSCN4450.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4450.JPG,no,
712,000712.jpg,DSCN4451.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4451.JPG,no,
713,000713.jpg,DSCN4459.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4459.JPG,no,
714,000714.jpg,DSCN4467.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4467.JPG,no,
715,000715.jpg,DSCN4478.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4478.JPG,no,
716,000716.jpg,DSCN4481.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4481.JPG,no,
717,000717.jpg,DSCN4482.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4482.JPG,no,
718,000718.jpg,DSCN4483.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4483.JPG,no,
719,000719.jpg,DSCN4487.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4487.JPG,no,
720,000720.jpg,DSCN4489.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4489.JPG,no,
721,000721.jpg,DSCN4490.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4490.JPG,no,
722,000722.jpg,DSCN4695.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4695.JPG,no,
723,000723.jpg,DSCN4696.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4696.JPG,no,
724,000724.jpg,DSCN4703.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4703.JPG,no,
725,000725.jpg,DSCN4710.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4710.JPG,no,
726,000726.jpg,DSCN4717.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4717.JPG,no,
727,000727.jpg,DSCN4721.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4721.JPG,no,
728,000728.jpg,DSCN4731.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4731.JPG,no,
729,000729.jpg,DSCN4732.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4732.JPG,no,
730,000730.jpg,DSCN4735.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4735.JPG,no,
731,000731.jpg,DSCN4755.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN4755.JPG,no,
732,000732.jpg,DSCN6161.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN6161.JPG,no,
733,000733.jpg,DSCN6164.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN6164.JPG,no,
734,000734.jpg,DSCN6165.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN6165.JPG,no,
735,000735.jpg,DSCN6168.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN6168.JPG,no,
736,000736.jpg,DSCN6169.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN6169.JPG,no,
737,000737.jpg,DSCN6170.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN6170.JPG,no,
738,000738.jpg,DSCN6174.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN6174.JPG,no,
739,000739.jpg,DSCN6177.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN6177.JPG,no,
740,000740.jpg,DSCN6182.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN6182.JPG,no,
741,000741.jpg,DSCN6183.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN6183.JPG,no,
742,000742.jpg,DSCN6187.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN6187.JPG,no,
743,000743.jpg,DSCN6188.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN6188.JPG,no,
744,000744.jpg,DSCN6191.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN6191.JPG,no,
745,000745.jpg,DSCN6205.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN6205.JPG,no,
746,000746.jpg,DSCN6219.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN6219.JPG,no,
747,000747.jpg,DSCN6286.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN6286.JPG,no,
748,000748.jpg,DSCN6287.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN6287.JPG,no,
749,000749.jpg,DSCN6288.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN6288.JPG,no,
750,000750.jpg,DSCN8599.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN8599.JPG,no,
751,000751.jpg,DSCN8601.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN8601.JPG,no,
752,000752.jpg,DSCN8602.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN8602.JPG,no,
753,000753.jpg,DSCN8604.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN8604.JPG,no,
754,000754.jpg,DSCN8607.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN8607.JPG,no,
755,000755.jpg,DSCN8635.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN8635.JPG,no,
756,000756.jpg,DSCN8639.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN8639.JPG,no,
757,000757.jpg,DSCN8672.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN8672.JPG,no,
758,000758.jpg,DSCN8689.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN8689.JPG,no,
759,000759.jpg,DSCN8693.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN8693.JPG,no,
760,000760.jpg,DSCN8761.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN8761.JPG,no,
761,000761.jpg,DSCN8773.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN8773.JPG,no,
762,000762.jpg,DSCN8777.JPG,ch2_detail,Фото руд по сортам. ч2/рядовые/DSCN8777.JPG,no,
763,000763.jpg,-4.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/-4.jpg,no,
764,000764.jpg,-61.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/-61.jpg,no,
765,000765.jpg,-62.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/-62.jpg,no,
766,000766.jpg,1-.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/1-.jpg,no,
767,000767.jpg,10.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/10.jpg,no,
768,000768.jpg,100.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/100.JPG,no,
769,000769.jpg,101.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/101.JPG,no,
770,000770.jpg,102.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/102.JPG,no,
771,000771.jpg,103.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/103.JPG,no,
772,000772.jpg,104.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/104.JPG,no,
773,000773.jpg,105.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/105.JPG,no,
774,000774.jpg,106 (2).JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/106 (2).JPG,no,
775,000775.jpg,106.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/106.JPG,no,
776,000776.jpg,107.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/107.JPG,no,
777,000777.jpg,107_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/107_.jpg,no,
778,000778.jpg,108.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/108.JPG,no,
779,000779.jpg,108_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/108_.jpg,no,
780,000780.jpg,109.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/109.JPG,no,
781,000781.jpg,109_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/109_.jpg,no,
782,000782.jpg,11.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/11.jpg,no,
783,000783.jpg,110.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/110.JPG,no,
784,000784.jpg,110_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/110_.jpg,no,
785,000785.jpg,111.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/111.JPG,no,
786,000786.jpg,111_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/111_.jpg,no,
787,000787.jpg,112.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/112.JPG,no,
788,000788.jpg,113.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/113.JPG,no,
789,000789.jpg,114.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/114.JPG,no,
790,000790.jpg,115.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/115.JPG,no,
791,000791.jpg,116.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/116.JPG,no,
792,000792.jpg,117.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/117.JPG,no,
793,000793.jpg,118.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/118.JPG,no,
794,000794.jpg,119.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/119.JPG,no,
795,000795.jpg,12.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/12.jpg,no,
796,000796.jpg,120.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/120.JPG,no,
797,000797.jpg,121.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/121.JPG,no,
798,000798.jpg,122.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/122.JPG,no,
799,000799.jpg,123.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/123.JPG,no,
800,000800.jpg,124.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/124.JPG,no,
801,000801.jpg,125.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/125.JPG,no,
802,000802.jpg,125_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/125_.jpg,no,
803,000803.jpg,126.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/126.JPG,no,
804,000804.jpg,126_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/126_.jpg,no,
805,000805.jpg,127.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/127.JPG,no,
806,000806.jpg,128.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/128.JPG,no,
807,000807.jpg,129.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/129.JPG,no,
808,000808.jpg,13.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/13.jpg,no,
809,000809.jpg,130.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/130.JPG,no,
810,000810.jpg,131.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/131.JPG,no,
811,000811.jpg,131_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/131_.jpg,no,
812,000812.jpg,132.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/132.JPG,no,
813,000813.jpg,133.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/133.JPG,no,
814,000814.jpg,134.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/134.JPG,no,
815,000815.jpg,135.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/135.JPG,no,
816,000816.jpg,136.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/136.JPG,no,
817,000817.jpg,137.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/137.JPG,no,
818,000818.jpg,138.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/138.JPG,no,
819,000819.jpg,139.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/139.JPG,no,
820,000820.jpg,14.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/14.jpg,no,
821,000821.jpg,140.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/140.JPG,no,
822,000822.jpg,141.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/141.JPG,no,
823,000823.jpg,142.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/142.JPG,no,
824,000824.jpg,15.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/15.jpg,no,
825,000825.jpg,16.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/16.jpg,no,
826,000826.jpg,17.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/17.jpg,no,
827,000827.jpg,18.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/18.jpg,no,
828,000828.jpg,1820350 1.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/1820350 1.jpg,no,
829,000829.jpg,1820351 2.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/1820351 2.jpg,no,
830,000830.jpg,19.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/19.jpg,no,
831,000831.jpg,2-.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/2-.jpg,no,
832,000832.jpg,2.24 x10.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/2.24 x10.JPG,no,
833,000833.jpg,2.27 x10.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/2.27 x10.JPG,no,
834,000834.jpg,"2.8 х 10, 218.JPG",ch2_detail,"Фото руд по сортам. ч2/тонкие/2.8 х 10, 218.JPG",no,
835,000835.jpg,2.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/2.jpg,no,
836,000836.jpg,20.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/20.jpg,no,
837,000837.jpg,21.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/21.jpg,no,
838,000838.jpg,22.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/22.jpg,no,
839,000839.jpg,23.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/23.jpg,no,
840,000840.jpg,24.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/24.jpg,no,
841,000841.jpg,24_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/24_.jpg,no,
842,000842.jpg,25.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/25.jpg,no,
843,000843.jpg,252 1.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/252 1.jpg,no,
844,000844.jpg,252 2.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/252 2.jpg,no,
845,000845.jpg,254 1.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/254 1.jpg,no,
846,000846.jpg,256 2.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/256 2.jpg,no,
847,000847.jpg,26.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/26.jpg,no,
848,000848.jpg,27.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/27.jpg,no,
849,000849.jpg,28.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/28.jpg,no,
850,000850.jpg,28_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/28_.jpg,no,
851,000851.jpg,29.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/29.jpg,no,
852,000852.jpg,3.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/3.jpg,no,
853,000853.jpg,30.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/30.jpg,no,
854,000854.jpg,30_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/30_.jpg,no,
855,000855.jpg,31.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/31.jpg,no,
856,000856.jpg,32.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/32.jpg,no,
857,000857.jpg,32_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/32_.jpg,no,
858,000858.jpg,34.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/34.jpg,no,
859,000859.jpg,35.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/35.jpg,no,
860,000860.jpg,36.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/36.jpg,no,
861,000861.jpg,37.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/37.jpg,no,
862,000862.jpg,37_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/37_.jpg,no,
863,000863.jpg,38.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/38.jpg,no,
864,000864.jpg,39.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/39.jpg,no,
865,000865.jpg,3_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/3_.jpg,no,
866,000866.jpg,4.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/4.jpg,no,
867,000867.jpg,40.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/40.jpg,no,
868,000868.jpg,41.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/41.jpg,no,
869,000869.jpg,42.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/42.jpg,no,
870,000870.jpg,43.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/43.jpg,no,
871,000871.jpg,44.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/44.jpg,no,
872,000872.jpg,45.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/45.jpg,no,
873,000873.jpg,46 (2).jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/46 (2).jpg,no,
874,000874.jpg,46.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/46.jpg,no,
875,000875.jpg,47.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/47.jpg,no,
876,000876.jpg,48.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/48.jpg,no,
877,000877.jpg,49.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/49.jpg,no,
878,000878.jpg,5.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/5.jpg,no,
879,000879.jpg,50.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/50.jpg,no,
880,000880.jpg,51.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/51.jpg,no,
881,000881.jpg,52 (2).jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/52 (2).jpg,no,
882,000882.jpg,52.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/52.jpg,no,
883,000883.jpg,52_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/52_.jpg,no,
884,000884.jpg,53.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/53.jpg,no,
885,000885.jpg,54.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/54.jpg,no,
886,000886.jpg,55.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/55.jpg,no,
887,000887.jpg,56.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/56.jpg,no,
888,000888.jpg,57.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/57.jpg,no,
889,000889.jpg,58.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/58.JPG,no,
890,000890.jpg,58_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/58_.jpg,no,
891,000891.jpg,59.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/59.JPG,no,
892,000892.jpg,59_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/59_.jpg,no,
893,000893.jpg,5_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/5_.jpg,no,
894,000894.jpg,60.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/60.JPG,no,
895,000895.jpg,60_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/60_.jpg,no,
896,000896.jpg,61.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/61.JPG,no,
897,000897.jpg,62.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/62.JPG,no,
898,000898.jpg,63.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/63.JPG,no,
899,000899.jpg,63_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/63_.jpg,no,
900,000900.jpg,64.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/64.JPG,no,
901,000901.jpg,64_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/64_.jpg,no,
902,000902.jpg,65.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/65.JPG,no,
903,000903.jpg,65_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/65_.jpg,no,
904,000904.jpg,66.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/66.JPG,no,
905,000905.jpg,66_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/66_.jpg,no,
906,000906.jpg,67.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/67.JPG,no,
907,000907.jpg,67_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/67_.jpg,no,
908,000908.jpg,68 3.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/68 3.jpg,no,
909,000909.jpg,68.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/68.JPG,no,
910,000910.jpg,68_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/68_.jpg,no,
911,000911.jpg,69 1.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/69 1.jpg,no,
912,000912.jpg,69.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/69.JPG,no,
913,000913.jpg,69_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/69_.jpg,no,
914,000914.jpg,6_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/6_.jpg,no,
915,000915.jpg,7.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/7.jpg,no,
916,000916.jpg,70 2.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/70 2.jpg,no,
917,000917.jpg,70 3.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/70 3.jpg,no,
918,000918.jpg,70.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/70.JPG,no,
919,000919.jpg,70_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/70_.jpg,no,
920,000920.jpg,71 (2).jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/71 (2).jpg,no,
921,000921.jpg,71.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/71.JPG,no,
922,000922.jpg,71_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/71_.jpg,no,
923,000923.jpg,72.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/72.JPG,no,
924,000924.jpg,72_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/72_.jpg,no,
925,000925.jpg,73.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/73.JPG,no,
926,000926.jpg,73_ (2).jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/73_ (2).jpg,no,
927,000927.jpg,73_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/73_.jpg,no,
928,000928.jpg,74.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/74.JPG,no,
929,000929.jpg,75.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/75.JPG,no,
930,000930.jpg,76.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/76.JPG,no,
931,000931.jpg,76_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/76_.jpg,no,
932,000932.jpg,77.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/77.JPG,no,
933,000933.jpg,77_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/77_.jpg,no,
934,000934.jpg,78.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/78.JPG,no,
935,000935.jpg,79.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/79.JPG,no,
936,000936.jpg,7_ (2).jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/7_ (2).jpg,no,
937,000937.jpg,7_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/7_.jpg,no,
938,000938.jpg,8.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/8.jpg,no,
939,000939.jpg,80.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/80.JPG,no,
940,000940.jpg,80_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/80_.jpg,no,
941,000941.jpg,81.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/81.JPG,no,
942,000942.jpg,82 (2).JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/82 (2).JPG,no,
943,000943.jpg,82.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/82.JPG,no,
944,000944.jpg,83.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/83.JPG,no,
945,000945.jpg,83_.jpg,ch2_detail,Фото руд по сортам. ч2/тонкие/83_.jpg,no,
946,000946.jpg,84.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/84.JPG,no,
947,000947.jpg,85.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/85.JPG,no,
948,000948.jpg,86.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/86.JPG,no,
949,000949.jpg,87.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/87.JPG,no,
950,000950.jpg,88.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/88.JPG,no,
951,000951.jpg,89.JPG,ch2_detail,Фото руд по сортам. ч2/тонкие/89.JPG,no,
